index,name,industry,region,size,founded,linkedin_url,indeed_url,indeed_reviews,seek_url,seek_reviews,total_reviews,correct,scores,valid_urls
94473,qube,logistics and supply chain,new south wales,5001-10000,2011.0,linkedin.com/company/qube-holdings,https://au.indeed.com/cmp/Qube-Logistics/reviews,41,https://www.seek.com.au/companies/qube-logistics-433148/reviews,110,151,Unknown,"[[0, 0.45, 0, 0.28, 0.37, 0], [0.49, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Qube-Logistics/reviews', 'https://au.indeed.com/cmp/Qube-Holdings-Pty-Ltd/reviews', 'https://au.indeed.com/cmp/Qube-Ports/reviews'], 'seek': ['https://www.seek.com.au/companies/qube-logistics-433148/reviews']}"
95824,budget direct,insurance,queensland,1001-5000,2000.0,linkedin.com/company/budget-direct,https://au.indeed.com/cmp/Budget-Direct/reviews,2,https://www.seek.com.au/companies/budget-rent-a-car-434541/reviews,27,29,Unknown,"[[0.83, 0, 0, 0, 0, 0], [0, 0.56, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Budget-Direct/reviews'], 'seek': ['https://www.seek.com.au/companies/budget-rent-a-car-434541/reviews']}"
96291,tfs corporation,investment management,western australia,501-1000,1997.0,linkedin.com/company/tfs-corporation,https://www.indeed.com/cmp/Tfs/reviews,1,,0,1,Unknown,"[[0.42, 0, 0, 0, 0, 0], [0, 0, 0, 0.2, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Tfs/reviews'], 'seek': ['https://www.seek.com.au/companies/quintis-976653/reviews']}"
102706,incitec pivot limited,chemicals,victoria,1001-5000,nan,linkedin.com/company/incitec-pivot,https://au.indeed.com/cmp/Incitec-Pivot-Limited/reviews,5,https://www.seek.com.au/companies/incitec-pivot-433294/reviews,62,67,Unknown,"[[0.82, 0, 0.59, 0, 0, 0], [0, 0.64, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Incitec-Pivot-Limited/reviews', 'https://au.indeed.com/cmp/Incitec-Pivot/reviews'], 'seek': ['https://www.seek.com.au/companies/incitec-pivot-433294/reviews']}"
102910,unsw,higher education,nan,10001+,1949.0,linkedin.com/company/university-of-new-south-wales,,0,https://www.seek.com.au/companies/unsw-global-753101/reviews,11,11,Unknown,"[[0, 0, 0, 0, 0, 0.38], [0.4, 0.47, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Iga-Unsw/reviews'], 'seek': ['https://www.seek.com.au/companies/university-of-new-south-wales-799150/reviews', 'https://www.seek.com.au/companies/unsw-global-753101/reviews']}"
103779,united workers union,civic & social organization,south australia,501-1000,2019.0,linkedin.com/company/united-workers-union,https://au.indeed.com/cmp/United-Voice-Union/reviews,2,,0,2,Unknown,"[[0, 0.63, 0.62, 0.59, 0.42, 0.36], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/United-Voice-Union/reviews', 'https://www.indeed.com/cmp/United-Service-Workers-Union/reviews', 'https://www.indeed.com/cmp/United-Workers/reviews', 'https://www.indeed.com/cmp/United-Food-and-Commercial-Workers-Union/reviews', 'https://www.indeed.com/cmp/Ibew-&-United-Workers-Federal-Credit-Union/reviews'], 'seek': []}"
103818,inpex,oil & energy,nan,1001-5000,1986.0,linkedin.com/company/inpex,https://au.indeed.com/cmp/Inpex/reviews,10,https://www.seek.com.au/companies/inpex-434356/reviews,63,73,Unknown,"[[0.85, 0.5, 0.45, 0, 0, 0], [0.69, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Inpex/reviews', 'https://au.indeed.com/cmp/Inpex-Australia/reviews', 'https://au.indeed.com/cmp/Inpex-Oil-&-Gas/reviews'], 'seek': ['https://www.seek.com.au/companies/inpex-434356/reviews']}"
104564,"5th/7th battalion, the royal australian regiment association",military,act,10001+,1973.0,linkedin.com/company/5th-7th-battalion-the-royal-australian-regiment-association,https://au.indeed.com/cmp/Australian-Army/reviews,222,,0,222,Unknown,"[[0.47, 0, 0, 0, 0, 0], [0, 0.29, 0.35, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Australian-Army/reviews'], 'seek': ['https://www.seek.com.au/companies/seven-network-433839/reviews', 'https://www.seek.com.au/companies/australian-army-432361/reviews']}"
105644,ansto,research,new south wales,1001-5000,nan,linkedin.com/company/ansto,https://au.indeed.com/cmp/Ansto/reviews,2,,0,2,Unknown,"[[0.85, 0, 0, 0.25, 0.2, 0], [0, 0.29, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Ansto/reviews', 'https://au.indeed.com/cmp/Australian-Country-Choice/reviews', 'https://au.indeed.com/cmp/Stowe-Australia/reviews'], 'seek': ['https://www.seek.com.au/companies/australian-nuclear-science-n-technology-organisation-795424/reviews']}"
107668,santos ltd,oil & energy,south australia,1001-5000,1954.0,linkedin.com/company/santos-ltd,https://au.indeed.com/cmp/Santos-Oil-&-Gas/reviews,5,https://www.seek.com.au/companies/santos-432652/reviews,118,123,Unknown,"[[0.6, 0.54, 0.58, 0, 0, 0], [0, 0.59, 0, 0.47, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Santos-Oil-&-Gas/reviews', 'https://au.indeed.com/cmp/Santos-Glng-Project-1/reviews', 'https://au.indeed.com/cmp/Santos-Glng/reviews'], 'seek': ['https://www.seek.com.au/companies/santos-432652/reviews', 'https://www.seek.com.au/companies/santos-glng-435619/reviews']}"
118363,united petroleum pty ltd,oil & energy,victoria,1001-5000,1993.0,linkedin.com/company/united-petroleum-pty-ltd,https://au.indeed.com/cmp/United-Petroleum/reviews,66,https://www.seek.com.au/companies/united-petroleum-433012/reviews,97,163,Unknown,"[[0.74, 0, 0, 0.55, 0, 0], [0.73, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/United-Petroleum/reviews', 'https://au.indeed.com/cmp/United-Petroleum-Transport-Ltd.-1/reviews'], 'seek': ['https://www.seek.com.au/companies/united-petroleum-433012/reviews']}"
123616,anzuk education,education management,nan,1001-5000,2004.0,linkedin.com/company/anzuk-education,https://au.indeed.com/cmp/Anzuk-Education/reviews,44,,0,44,Unknown,"[[0.85, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Anzuk-Education/reviews'], 'seek': []}"
132108,resourceco,environmental services,south australia,501-1000,1993.0,linkedin.com/company/resourceco,,0,,0,0,Unknown,"[[0, 0.28, 0, 0, 0.19, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Cleanaway/reviews', 'https://au.indeed.com/cmp/Silver-Chain/reviews'], 'seek': []}"
133102,complete staff solutions,human resources,queensland,1001-5000,2006.0,linkedin.com/company/complete-staff-solutions,https://au.indeed.com/cmp/Complete-Staff-Solutions/reviews,24,,0,24,Unknown,"[[0.84, 0, 0, 0.66, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Complete-Staff-Solutions/reviews', 'https://au.indeed.com/cmp/Complete-Staffing-Solutions/reviews'], 'seek': []}"
133472,automotive holdings group (ahg),automotive,western australia,501-1000,1952.0,linkedin.com/company/automotive-holdings-group-ahg-,https://au.indeed.com/cmp/Automotive-Holdings-Group-(ahg)/reviews,22,,0,22,Unknown,"[[0.85, 0, 0, 0, 0, 0], [0, 0.31, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Automotive-Holdings-Group-(ahg)/reviews'], 'seek': ['https://www.seek.com.au/companies/ahg-434138/reviews']}"
134496,delta group pty ltd,civil engineering,nan,501-1000,1974.0,linkedin.com/company/delta-group-of-companies,https://au.indeed.com/cmp/Delta-Group/reviews,10,https://www.seek.com.au/companies/delta-group-434813/reviews,27,37,Unknown,"[[0.65, 0, 0, 0, 0, 0], [0, 0.61, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Delta-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/delta-group-434813/reviews']}"
134705,oporto,restaurants,nan,1001-5000,1986.0,linkedin.com/company/oporto,,0,https://www.seek.com.au/companies/oporto-432460/reviews,77,77,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0.67, 0, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/oporto-432460/reviews']}"
135269,bis industries ltd,mining & metals,nan,1001-5000,1915.0,linkedin.com/company/bis-industries-ltd,https://au.indeed.com/cmp/Bis-Industries/reviews,39,https://www.seek.com.au/companies/bis-industries-432663/reviews,126,165,Unknown,"[[0.77, 0, 0, 0.49, 0, 0], [0.75, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Bis-Industries/reviews', 'https://au.indeed.com/cmp/Bis-Industrial-Logistics/reviews'], 'seek': ['https://www.seek.com.au/companies/bis-industries-432663/reviews']}"
143284,msd australia & new zealand,pharmaceuticals,nan,501-1000,1956.0,linkedin.com/company/msd-australia,,0,,0,0,Unknown,"[[0.35, 0, 0, 0, 0, 0], [0, 0.32, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Msd/reviews'], 'seek': ['https://www.seek.com.au/companies/msd-433939/reviews']}"
146482,ozland group solutions,security and investigations,new south wales,501-1000,2014.0,linkedin.com/company/ozland-security-services,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': []}"
150691,banyule city council,government administration,victoria,501-1000,1994.0,linkedin.com/company/banyule-city-council,https://au.indeed.com/cmp/Banyule-City-Council/reviews,10,https://www.seek.com.au/companies/banyule-city-council-436680/reviews,11,21,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0.82, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Banyule-City-Council/reviews'], 'seek': ['https://www.seek.com.au/companies/banyule-city-council-436680/reviews']}"
153041,wurth australia pty ltd,wholesale,nan,501-1000,1982.0,linkedin.com/company/wurth-australia,,0,https://www.seek.com.au/companies/wurth-436184/reviews,64,64,Unknown,"[[0.38, 0, 0, 0, 0, 0], [0.46, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/W%C3%BCrth-1/reviews'], 'seek': ['https://www.seek.com.au/companies/wurth-436184/reviews']}"
160436,help enterprises limited,non-profit organization management,nan,501-1000,1968.0,linkedin.com/company/help-enterprises,,0,https://www.seek.com.au/companies/help-enterprises-435644/reviews,55,55,Unknown,"[[0, 0, 0.25, 0, 0, 0], [0, 0.68, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Community-Support-Inc/reviews'], 'seek': ['https://www.seek.com.au/companies/help-enterprises-435644/reviews']}"
163491,spotless group,facilities services,victoria,10001+,1946.0,linkedin.com/company/spotless,https://au.indeed.com/cmp/Spotless/reviews,276,https://www.seek.com.au/companies/spotless-group-432339/reviews,642,918,Unknown,"[[0, 0.68, 0, 0, 0, 0.39], [0.81, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Spotless/reviews', 'https://au.indeed.com/cmp/Spotless-Services/reviews'], 'seek': ['https://www.seek.com.au/companies/spotless-group-432339/reviews']}"
163586,alcoholics anonymous victoria,"health, wellness and fitness",victoria,1001-5000,1947.0,linkedin.com/company/alcoholics-anonymous-victoria,https://www.indeed.com/cmp/Alcoholics-Anonymous/reviews,0,https://www.seek.com.au/companies/visit-victoria-795588/reviews,7,7,Unknown,"[[0.77, 0.42, 0, 0, 0, 0], [0, 0.24, 0.45, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Alcoholics-Anonymous/reviews', 'https://au.indeed.com/cmp/Aa-Holdings/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/visit-victoria-795588/reviews']}"
163603,godfrey hirst carpets,consumer goods,victoria,501-1000,nan,linkedin.com/company/godfrey-hirst,https://au.indeed.com/cmp/Godfrey-Hirst-Carpets/reviews,2,https://www.seek.com.au/companies/godfrey-hirst-814907/reviews,5,7,Unknown,"[[0.69, 0.77, 0, 0, 0, 0], [0, 0.64, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Godfrey-Hirst/reviews', 'https://au.indeed.com/cmp/Godfrey-Hirst-Carpets/reviews'], 'seek': ['https://www.seek.com.au/companies/godfrey-hirst-814907/reviews']}"
163824,pmi queensland,non-profit organization management,queensland,501-1000,2004.0,linkedin.com/company/pmi-queensland,,0,,0,0,Unknown,"[[0, 0.2, 0.26, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/PMI/reviews', 'https://au.indeed.com/cmp/Philip-Morris-International/reviews'], 'seek': []}"
164099,your nursing agency,hospital & health care,south australia,1001-5000,2009.0,linkedin.com/company/your-nursing-agency,https://au.indeed.com/cmp/Your-Nursing-Agency/reviews,33,https://www.seek.com.au/companies/quality-care-nursing-agency-806573/reviews,7,40,Unknown,"[[0, 0.75, 0, 0, 0, 0], [0, 0, 0, 0.52, 0.15, 0.29]]","{'indeed': ['https://au.indeed.com/cmp/Your-Nursing-Agency/reviews'], 'seek': ['https://www.seek.com.au/companies/quality-care-nursing-agency-806573/reviews', 'https://www.seek.com.au/companies/queensland-health-432313/reviews', 'https://www.seek.com.au/companies/jimbelunga-nursing-centre-926225/reviews']}"
170925,richmond public school,nan,new south wales,1001-5000,nan,linkedin.com/company/richmond-public-school,https://www.indeed.com/cmp/Richmond-Public-Schools/reviews,0,,0,0,Unknown,"[[0.82, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Richmond-Public-Schools/reviews'], 'seek': []}"
171558,avoca resources limited,mining & metals,nan,501-1000,nan,linkedin.com/company/avoca-resources-limited,https://au.indeed.com/cmp/Atom-Resources/reviews,7,https://www.seek.com.au/companies/avoca-hotel-438478/reviews,4,11,Unknown,"[[0, 0, 0, 0, 0.41, 0], [0.54, 0.52, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Atom-Resources/reviews'], 'seek': ['https://www.seek.com.au/companies/avoca-hotel-438478/reviews', 'https://www.seek.com.au/companies/mineral-resources-435331/reviews']}"
176204,camera house,retail,nan,501-1000,1983.0,linkedin.com/company/camera-house,https://au.indeed.com/cmp/Camera-House/reviews,4,,0,4,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Camera-House/reviews'], 'seek': []}"
176790,mitolo group,food production,nan,501-1000,1972.0,linkedin.com/company/mitolo-group,https://au.indeed.com/cmp/Mitolo-Group/reviews,17,https://www.seek.com.au/companies/mitolo-group-861367/reviews,43,60,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0.78, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Mitolo-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/mitolo-group-861367/reviews']}"
177408,"department of jobs, precincts and regions",government administration,victoria,1001-5000,2015.0,linkedin.com/company/department-of-jobs-precincts-and-regions,,0,,0,0,Unknown,"[[0, 0.37, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Queensland-Government/reviews'], 'seek': []}"
178462,parkes constructions,construction,new south wales,501-1000,1985.0,linkedin.com/company/parkes-constructions,https://www.indeed.com/cmp/Park-Construction/reviews,0,https://www.seek.com.au/companies/lanskey-constructions-803758/reviews,8,8,Unknown,"[[0, 0, 0.72, 0.61, 0.5, 0], [0.75, 0.33, 0.62, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Park-Construction/reviews', 'https://www.indeed.com/cmp/Tu-Parks-Construction-Co/reviews', 'https://au.indeed.com/cmp/Lahey-Constructions-Pty-Ltd/reviews'], 'seek': ['https://www.seek.com.au/companies/lanskey-constructions-803758/reviews', 'https://www.seek.com.au/companies/lendlease-432357/reviews', 'https://www.seek.com.au/companies/main-constructions-804683/reviews']}"
178995,merrylands soccer football club,sports,new south wales,501-1000,1972.0,linkedin.com/company/merrylands-soccer-football-club,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0.39, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/football-australia-995383/reviews']}"
179029,link market services,financial services,nan,5001-10000,2005.0,linkedin.com/company/link-market-services,https://au.indeed.com/cmp/Link-Market-Services/reviews,13,,0,13,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Link-Market-Services/reviews'], 'seek': []}"
185513,perisher blue pty ltd,"leisure, travel & tourism",nan,1001-5000,1995.0,linkedin.com/company/perisher-blue-pty-ltd,https://au.indeed.com/cmp/Perisher-Ski-Resort/reviews,6,https://www.seek.com.au/companies/perisher-434438/reviews,32,38,Unknown,"[[0.59, 0, 0, 0, 0.24, 0], [0.58, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Perisher-Ski-Resort/reviews', 'https://au.indeed.com/cmp/Link-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/perisher-434438/reviews']}"
185968,duratec australia,construction,nan,501-1000,2010.0,linkedin.com/company/duratec-australia,https://au.indeed.com/cmp/Duratec-Australia/reviews,6,,0,6,Unknown,"[[0.87, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Duratec-Australia/reviews'], 'seek': []}"
188787,get set for the games,government relations,nan,501-1000,nan,linkedin.com/company/getsetforthegames,,0,,0,0,Unknown,"[[0, 0.38, 0.33, 0.31, 0.15, 0], [0.39, 0, 0.33, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Game/reviews', 'https://au.indeed.com/cmp/Queensland-Government/reviews', 'https://au.indeed.com/cmp/Eb-Games/reviews', 'https://au.indeed.com/cmp/Concentrix/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/games-workshop-435709/reviews']}"
190112,bluescope sheet metal supplies,mining & metals,victoria,501-1000,nan,linkedin.com/company/bluescope-sheet-metal-supplies,https://au.indeed.com/cmp/Bluescope/reviews,116,https://www.seek.com.au/companies/bluescope-steel-432453/reviews,142,258,Unknown,"[[0, 0, 0.46, 0, 0, 0], [0.62, 0, 0, 0.38, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Bluescope/reviews'], 'seek': ['https://www.seek.com.au/companies/bluescope-steel-432453/reviews', 'https://www.seek.com.au/companies/bluescope-distribution-435702/reviews']}"
191441,calvary health care,hospital & health care,act,10001+,1885.0,linkedin.com/company/calvaryhealthcare,https://www.indeed.com/cmp/Calvary-Health-Care/reviews,0,https://www.seek.com.au/companies/calvary-health-care-act-796117/reviews,7,7,Unknown,"[[0.57, 0, 0.7, 0, 0, 0], [0.77, 0.57, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Calvary-5/reviews', 'https://www.indeed.com/cmp/Calvary-Health-Care/reviews'], 'seek': ['https://www.seek.com.au/companies/calvary-health-care-act-796117/reviews', 'https://www.seek.com.au/companies/calvary-community-care-893994/reviews']}"
192370,the benevolent society,individual & family services,new south wales,1001-5000,1813.0,linkedin.com/company/the-benevolent-society,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': []}"
192747,herron todd white,real estate,queensland,501-1000,1968.0,linkedin.com/company/herron-todd-white,https://au.indeed.com/cmp/Herron-Todd-White/reviews,5,https://www.seek.com.au/companies/herron-todd-white-434716/reviews,36,41,Unknown,"[[0.78, 0, 0, 0, 0, 0], [0, 0.75, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Herron-Todd-White/reviews'], 'seek': ['https://www.seek.com.au/companies/herron-todd-white-434716/reviews']}"
193905,smithbridge group,construction,nan,501-1000,1964.0,linkedin.com/company/smithbridge-group,https://au.indeed.com/cmp/Smithbridge-Group/reviews,2,,0,2,Unknown,"[[0.87, 0, 0.69, 0.53, 0, 0], [0, 0, 0, 0, 0, 0.09]]","{'indeed': ['https://au.indeed.com/cmp/Smithbridge-Group/reviews', 'https://www.indeed.com/cmp/Smithbridge/reviews', 'https://www.indeed.com/cmp/Smithbridge-Guam,-Inc/reviews'], 'seek': ['https://www.seek.com.au/companies/see-civil-813341/reviews']}"
197587,public safety business agency,government administration,queensland,1001-5000,2013.0,linkedin.com/company/public-safety-business-agency,https://au.indeed.com/cmp/Public-Safety-Business-Agency/reviews,4,,0,4,Unknown,"[[0.82, 0, 0, 0.19, 0, 0.12], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Public-Safety-Business-Agency/reviews', 'https://au.indeed.com/cmp/Qps/reviews', 'https://au.indeed.com/cmp/Queensland-Government/reviews'], 'seek': []}"
199276,active group of companies,utilities,nan,501-1000,1975.0,linkedin.com/company/active-group-of-companies,,0,https://www.seek.com.au/companies/active-tree-services-434707/reviews,26,26,Unknown,"[[0, 0.4, 0, 0, 0, 0], [0.54, 0, 0.49, 0.14, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Activ/reviews'], 'seek': ['https://www.seek.com.au/companies/active-tree-services-434707/reviews', 'https://www.seek.com.au/companies/active-kids-group-813723/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews']}"
199573,dahlsens building centres pty ltd,retail,victoria,501-1000,1877.0,linkedin.com/company/dahlsens-building-centres-pty-ltd,https://au.indeed.com/cmp/Dahlsens-Building-Supplies/reviews,2,https://www.seek.com.au/companies/dahlsens-building-centres-435440/reviews,16,18,Unknown,"[[0.66, 0.46, 0, 0, 0, 0], [0, 0.73, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Dahlsens-Building-Supplies/reviews', 'https://au.indeed.com/cmp/Dahlsens/reviews'], 'seek': ['https://www.seek.com.au/companies/dahlsens-building-centres-435440/reviews']}"
204237,dtmt construction - australia,construction,nan,501-1000,1982.0,linkedin.com/company/dtmt-construction--australia,https://au.indeed.com/cmp/Dtmt-Construction/reviews,27,https://www.seek.com.au/companies/dtmt-construction-433822/reviews,25,52,Unknown,"[[0.71, 0, 0, 0, 0, 0], [0.73, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Dtmt-Construction/reviews'], 'seek': ['https://www.seek.com.au/companies/dtmt-construction-433822/reviews']}"
204616,babcock australia & new zealand,mechanical or industrial engineering,south australia,501-1000,1891.0,linkedin.com/company/babcock-pty,https://au.indeed.com/cmp/Babcock-Australia/reviews,2,,0,2,Unknown,"[[0.69, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Babcock-Australia/reviews'], 'seek': []}"
210327,zenitas healthcare,hospital & health care,victoria,1001-5000,nan,linkedin.com/company/zenitas-healthcare,https://au.indeed.com/cmp/Zenitas-Healthcare/reviews,7,https://www.seek.com.au/companies/nextt-health-813599/reviews,24,31,Unknown,"[[0.88, 0, 0, 0, 0, 0], [0, 0, 0, 0.42, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Zenitas-Healthcare/reviews'], 'seek': ['https://www.seek.com.au/companies/nextt-health-813599/reviews']}"
211111,meditech staffing,hospital & health care,nan,501-1000,2001.0,linkedin.com/company/meditech-staffing,https://au.indeed.com/cmp/Meditech-Staffing/reviews,26,,0,26,Unknown,"[[0.87, 0, 0, 0, 0, 0.42], [0, 0, 0.29, 0, 0.16, 0.16]]","{'indeed': ['https://au.indeed.com/cmp/Meditech-Staffing/reviews', 'https://au.indeed.com/cmp/Meditech/reviews'], 'seek': ['https://www.seek.com.au/companies/blue-care-432544/reviews', 'https://www.seek.com.au/companies/queensland-health-432313/reviews', 'https://www.seek.com.au/companies/bupa-aged-care-434427/reviews']}"
211480,rea group,online media,victoria,1001-5000,1995.0,linkedin.com/company/rea-group,https://au.indeed.com/cmp/Rea-Group/reviews,8,https://www.seek.com.au/companies/rea-group-435420/reviews,43,51,Unknown,"[[0.75, 0, 0, 0, 0, 0], [0, 0.68, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Rea-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/rea-group-435420/reviews']}"
212650,griffith university,higher education,nan,10001+,1975.0,linkedin.com/company/griffith-university,https://au.indeed.com/cmp/Griffith-University/reviews,76,https://www.seek.com.au/companies/griffith-university-432358/reviews,169,245,Unknown,"[[0.88, 0, 0, 0, 0, 0], [0, 0.8, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Griffith-University/reviews'], 'seek': ['https://www.seek.com.au/companies/griffith-university-432358/reviews']}"
218743,landscape solutions,construction,nan,501-1000,1993.0,linkedin.com/company/landscape-solutions,https://au.indeed.com/cmp/Landscape-Solutions-087862d8/reviews,30,https://www.seek.com.au/companies/landscape-solutions-435545/reviews,66,96,Unknown,"[[0.76, 0, 0, 0, 0, 0], [0.85, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Landscape-Solutions-087862d8/reviews'], 'seek': ['https://www.seek.com.au/companies/landscape-solutions-435545/reviews']}"
6396,mcdonald jones homes,construction,nan,501-1000,1987.0,linkedin.com/company/mcdonald-jones-homes,https://au.indeed.com/cmp/McDonald's/reviews,8358,https://www.seek.com.au/companies/mcdonald-jones-homes-437545/reviews,18,8376,Unknown,"[[0, 0, 0.5, 0.39, 0, 0], [0.82, 0, 0, 0, 0, 0]]","{'indeed': [""https://au.indeed.com/cmp/McDonald's/reviews"", 'https://au.indeed.com/cmp/Dixon-Homes/reviews'], 'seek': ['https://www.seek.com.au/companies/mcdonald-jones-homes-437545/reviews']}"
8676,institution of fire engineers,public safety,new south wales,501-1000,1918.0,linkedin.com/company/institution-of-fire-engineers,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0.35, 0, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/fire-and-safety-australia-814709/reviews']}"
10137,melbourne business school,higher education,nan,501-1000,1963.0,linkedin.com/company/melbourne-business-school,https://au.indeed.com/cmp/Melbourne-Business-School/reviews,5,https://www.seek.com.au/companies/melbourne-business-school-434909/reviews,13,18,Unknown,"[[0.85, 0, 0, 0, 0, 0], [0.86, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Melbourne-Business-School/reviews'], 'seek': ['https://www.seek.com.au/companies/melbourne-business-school-434909/reviews']}"
14455,simec mining whyalla,mining & metals,south australia,1001-5000,2017.0,linkedin.com/company/simecmining,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0.25], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Adl-Mining/reviews'], 'seek': []}"
22988,queensland police service,law enforcement,queensland,10001+,1864.0,linkedin.com/company/queensland-police-service,https://au.indeed.com/cmp/Queensland-Police-Service/reviews,63,https://www.seek.com.au/companies/queensland-police-service-432494/reviews,84,147,Unknown,"[[0.85, 0, 0, 0, 0, 0], [0, 0.81, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Queensland-Police-Service/reviews'], 'seek': ['https://www.seek.com.au/companies/queensland-police-service-432494/reviews']}"
