index,name,industry,region,size,founded,linkedin_url,indeed_url,indeed_reviews,seek_url,seek_reviews,glassdoor_url,glassdoor_reviews,total_reviews,correct,scores,valid_urls,linkedin_bool
176005,extravert: shopper engagement specialists,marketing and advertising,new south wales,1001-5000,2016.0,linkedin.com/company/extravert-shopper-engagement-specialists,https://au.indeed.com/cmp/Extravert/reviews,5,,0,"https://www.glassdoor.com.au/Reviews/Ketchum-parent-company-Reviews-EI_IE14411.0,7_KH8,22.htm",0,5,Unknown,"[[0.49, 0.33, 0.33, 0.28, 0.17, 0], [0.34, 0, 0, 0, 0, 0, 0], [0.46, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Extravert/reviews', 'https://au.indeed.com/cmp/Oppizi/reviews', 'https://au.indeed.com/cmp/Concentrix/reviews', 'https://au.indeed.com/cmp/Commonwealth-Bank/reviews', 'https://au.indeed.com/cmp/David-Jones/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
179644,"department for child protection, south australia",government administration,south australia,1001-5000,,linkedin.com/company/department-for-child-protection-south-australia,https://au.indeed.com/cmp/Department-For-Child-Protection/reviews,13,https://www.seek.com.au/companies/department-for-child-protection-n-family-support-wa-437278/reviews,7,https://www.glassdoor.com.au/Reviews/Department-of-Child-Safety-Reviews-E240026.htm,0,20,Unknown,"[[0.71, 0.64, 0, 0, 0.37, 0, 0], [0, 0, 0.59, 0, 0, 0], [0.57, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Department-For-Child-Protection/reviews', 'https://au.indeed.com/cmp/Department-of-Child-Protection/reviews', 'https://au.indeed.com/cmp/Department-of-Child-Safety/reviews'], 'seek': ['https://www.seek.com.au/companies/department-for-child-protection-n-family-support-wa-437278/reviews'], 'glassdoor': []}",2
190737,dsd,consumer goods,,10001+,2013.0,linkedin.com/company/ds-domination-drop-shipping-business,https://www.indeed.com/cmp/Dsd/reviews,1,,0,,0,1,Unknown,"[[0.75, 0, 0, 0, 0, 0.18, 0.09], [0, 0.31, 0, 0, 0], [0.35, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Dsd/reviews', 'https://www.indeed.com/cmp/Dsd-Partners-2/reviews', 'https://www.indeed.com/cmp/Dsd-Merchandisers-1/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
198567,optus stadium,entertainment,western australia,1001-5000,2018.0,linkedin.com/company/optus-stadium,https://au.indeed.com/cmp/Optus-Stadium/reviews,33,,0,https://www.glassdoor.com.au/Reviews/Optus-Stadium-Reviews-E2319535.htm,0,33,Unknown,"[[0.83, 0, 0.53, 0, 0, 0, 0.28], [0, 0, 0, 0], [0.83, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Optus-Stadium/reviews', 'https://au.indeed.com/cmp/Venueslive---Optus-Stadium/reviews', 'https://au.indeed.com/cmp/Optus/reviews'], 'seek': [], 'glassdoor': []}",2
202180,belle property,real estate,new south wales,1001-5000,2000.0,linkedin.com/company/belleproperty,https://au.indeed.com/cmp/Belle-Property/reviews,5,https://www.seek.com.au/companies/belle-property-australia-867990/reviews,12,,0,17,Unknown,"[[0.84, 0, 0, 0], [0, 0.63, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Belle-Property/reviews'], 'seek': ['https://www.seek.com.au/companies/belle-property-australia-867990/reviews'], 'glassdoor': []}",2
210239,drake medox,human resources,,1001-5000,1971.0,linkedin.com/company/drake-medox,https://au.indeed.com/cmp/Drake-Medox/reviews,7,,0,,0,7,Unknown,"[[0, 0.75, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Drake-Medox/reviews'], 'seek': [], 'glassdoor': []}",2
212899,wasco energy group of companies,oil & energy,queensland,1001-5000,2006.0,linkedin.com/company/wascoenergy,,0,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0.3, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Wasco-Products/reviews'], 'seek': [], 'glassdoor': []}",2
216788,alesco pty ltd,consumer services,,1001-5000,,linkedin.com/company/alesco-pty-ltd,https://au.indeed.com/cmp/Alsco-Pty-Ltd/reviews,25,https://www.seek.com.au/companies/alsco-433170/reviews,60,https://www.glassdoor.com.au/Reviews/Alsco-Reviews-E4018.htm,0,85,Unknown,"[[0.69, 0, 0.47, 0, 0, 0, 0], [0.54, 0, 0.21, 0, 0, 0, 0], [0, 0.52, 0, 0.24, 0, 0, -0.05]]","{'indeed': ['https://au.indeed.com/cmp/Alsco-Pty-Ltd/reviews', 'https://au.indeed.com/cmp/Alsco/reviews'], 'seek': ['https://www.seek.com.au/companies/alsco-433170/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
218387,nbn co.,marketing and advertising,new south wales,5001-10000,2013.0,linkedin.com/company/scimedia-communications-inc-,https://au.indeed.com/cmp/Nbn-7/reviews,106,https://www.seek.com.au/companies/nbn-co-432899/reviews,279,,0,385,Unknown,"[[0.5, 0, 0, 0, 0, 0, 0], [0.62, 0, 0], [0.37, 0.32, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Nbn-7/reviews'], 'seek': ['https://www.seek.com.au/companies/nbn-co-432899/reviews'], 'glassdoor': []}",2
4578,simplot australia pty ltd,food & beverages,victoria,1001-5000,1995.0,linkedin.com/company/simplot-australia-pty-ltd,https://au.indeed.com/cmp/J.r.-Simplot-Company/reviews,35,https://www.seek.com.au/companies/simplot-433091/reviews,64,https://www.glassdoor.com.au/Reviews/Simplot-Australia-Reviews-E657169.htm,0,99,Unknown,"[[0.52, 0, 0, 0, 0, 0, 0], [0, 0.47, 0, 0, 0, 0, 0], [0.75, 0.7, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/J.r.-Simplot-Company/reviews'], 'seek': ['https://www.seek.com.au/companies/simplot-433091/reviews'], 'glassdoor': []}",2
6326,"department of child safety, youth and women",government administration,queensland,1001-5000,2018.0,linkedin.com/company/dcsyw,https://au.indeed.com/cmp/Department-of-Child-Safety/reviews,5,,0,https://www.glassdoor.com.au/Reviews/Department-of-Child-Safety-Reviews-E240026.htm,0,5,Unknown,"[[0, 0.63, 0.51, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.68, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Department-of-Child-Safety/reviews', 'https://au.indeed.com/cmp/Department-For-Child-Protection/reviews'], 'seek': [], 'glassdoor': []}",2
6985,peninsula private hospital,hospital & health care,victoria,10001+,,linkedin.com/company/peninsula-private-hospital,https://au.indeed.com/cmp/Peninsula-Private-Hospital/reviews,7,,0,https://www.glassdoor.com.au/Reviews/Central-Peninsula-Hospital-Reviews-E220389.htm,0,7,Unknown,"[[0, 0.81, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.68, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Peninsula-Private-Hospital/reviews'], 'seek': [], 'glassdoor': []}",2
8921,intrepid group,"leisure, travel & tourism",victoria,1001-5000,2013.0,linkedin.com/company/intrepid-group,https://www.indeed.com/cmp/Intrepid/reviews,0,,0,,0,0,Unknown,"[[0, 0, 0.63, 0, 0.45, 0.42, 0], [0, 0, 0], [0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Intrepid/reviews', 'https://www.indeed.com/cmp/Intrepid-Professional-Group/reviews', 'https://www.indeed.com/cmp/Intrepid-Consultant-Group/reviews'], 'seek': [], 'glassdoor': []}",2
11663,national workforce,staffing and recruiting,,1001-5000,2008.0,linkedin.com/company/national-workforce,https://au.indeed.com/cmp/National-Workforce/reviews,64,,0,https://www.glassdoor.com.au/Reviews/National-Workforce-Reviews-E2040079.htm,0,64,Unknown,"[[0.88, 0, 0, 0, 0, 0, 0], [0, 0.25, 0, 0, 0], [0.88, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/National-Workforce/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
18447,primary health care limited,hospital & health care,new south wales,10001+,1986.0,linkedin.com/company/primary-health-care-limited,"https://au.indeed.com/cmp/Primary-Health-Care,-Inc./reviews",8,https://www.seek.com.au/companies/queensland-health-432313/reviews,543,https://www.glassdoor.com.au/Reviews/Primary-Health-Care-Reviews-E702406.htm,0,551,Unknown,"[[0, 0.6, 0, 0, 0.25, 0.18, 0.03], [0, 0.41, 0, 0, 0.22, 0, 0], [0.71, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Primary-Health-Care,-Inc./reviews', 'https://au.indeed.com/cmp/Queensland-Health/reviews', 'https://au.indeed.com/cmp/Healius/reviews', 'https://au.indeed.com/cmp/Concentrix/reviews'], 'seek': ['https://www.seek.com.au/companies/queensland-health-432313/reviews', 'https://www.seek.com.au/companies/blue-care-432544/reviews'], 'glassdoor': []}",2
20180,abide university,research,new south wales,10001+,,linkedin.com/company/abide-university,https://www.indeed.com/cmp/Abide/reviews,0,https://www.seek.com.au/companies/the-university-of-queensland-432368/reviews,174,https://www.glassdoor.com.au/Reviews/University-of-Queensland-Reviews-E145045.htm,0,174,Unknown,"[[0, 0.49, 0, 0, 0, 0, 0], [0.57, 0, 0, 0, 0.11, 0, 0], [0.59, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Abide/reviews'], 'seek': ['https://www.seek.com.au/companies/the-university-of-queensland-432368/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
23132,oz-copty,investment management,new south wales,1001-5000,2009.0,linkedin.com/company/moontrade-fx,https://au.indeed.com/cmp/Oz-Group/reviews,4,https://www.seek.com.au/companies/oz-minerals-434002/reviews,26,,0,30,Unknown,"[[0.62, 0.41, 0, 0.36, 0, 0.23, 0], [0.42, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Oz-Group/reviews', 'https://au.indeed.com/cmp/Ozshut/reviews', 'https://au.indeed.com/cmp/Jetcrete-Oz-Pty/reviews', 'https://au.indeed.com/cmp/Oz-Connect-Traders/reviews'], 'seek': ['https://www.seek.com.au/companies/oz-minerals-434002/reviews'], 'glassdoor': []}",2
23460,tfe hotels,hospitality,new south wales,1001-5000,1963.0,linkedin.com/company/toga-hotels,https://au.indeed.com/cmp/Tfe-Hotels/reviews,11,https://www.seek.com.au/companies/tfe-hotels-435841/reviews,58,https://www.glassdoor.com.au/Reviews/Toga-Far-East-Hotels-Reviews-E1058144.htm,0,69,Unknown,"[[0.77, 0, 0, 0, 0, 0, 0], [0.75, 0, 0, 0, 0, 0, 0], [0.55, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Tfe-Hotels/reviews'], 'seek': ['https://www.seek.com.au/companies/tfe-hotels-435841/reviews'], 'glassdoor': []}",2
28476,softlink,computer software,,5001-10000,1983.0,linkedin.com/company/softlink,https://www.indeed.com/cmp/Softlink/reviews,0,,0,https://www.glassdoor.com.au/Reviews/SoftLink-Reviews-E368113.htm,0,0,Unknown,"[[0.91, 0, 0, 0, 0, 0, 0.32], [0, 0, 0, 0, 0, 0], [0.81, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Softlink/reviews', 'https://au.indeed.com/cmp/Link/reviews'], 'seek': [], 'glassdoor': []}",2
28690,australian college of educators,non-profit organization management,,1001-5000,1959.0,linkedin.com/company/australian-college-of-educators,https://au.indeed.com/cmp/Kimberley-College/reviews,4,https://www.seek.com.au/companies/evocca-college-434115/reviews,29,,0,33,Unknown,"[[0, 0.42, 0, 0, 0.36, 0.39, 0], [0.48, 0, 0, 0.3, 0, 0, 0], [0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Kimberley-College/reviews', 'https://au.indeed.com/cmp/Lighthouse-Christian-College/reviews', 'https://au.indeed.com/cmp/Australian-National-College-of-English/reviews'], 'seek': ['https://www.seek.com.au/companies/evocca-college-434115/reviews', 'https://www.seek.com.au/companies/education-centre-of-australia-805167/reviews'], 'glassdoor': []}",2
30199,mercy health australia,hospital & health care,,5001-10000,,linkedin.com/company/mercy-health,https://au.indeed.com/cmp/Mercy-Health-8/reviews,19,https://www.seek.com.au/companies/mercy-health-433778/reviews,128,https://www.glassdoor.com.au/Reviews/Mercy-Health-Reviews-E859560.htm,0,147,Unknown,"[[0.62, 0.6, 0.43, 0, 0, 0.38, 0], [0.65, 0, 0, 0, 0, 0, 0], [0.65, 0.6, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Mercy-Health-8/reviews', 'https://au.indeed.com/cmp/Mercy-Health/reviews', 'https://au.indeed.com/cmp/Mercy-Aged-Care/reviews', 'https://au.indeed.com/cmp/Mercy-Health-Aged-Care/reviews'], 'seek': ['https://www.seek.com.au/companies/mercy-health-433778/reviews'], 'glassdoor': []}",2
33018,fairfax media,online media,new south wales,5001-10000,2013.0,linkedin.com/company/fairfax-media,https://au.indeed.com/cmp/Fairfax-Media/reviews,57,https://www.seek.com.au/companies/fairfax-media-432363/reviews,142,https://www.glassdoor.com.au/Reviews/Fairfax-Digital-Reviews-E100777.htm,0,199,Unknown,"[[0.83, 0, 0, 0, 0, 0, 0], [0.8, 0, 0, 0, 0, 0, 0], [0.68, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Fairfax-Media/reviews'], 'seek': ['https://www.seek.com.au/companies/fairfax-media-432363/reviews'], 'glassdoor': []}",2
36196,coca-cola amatil,food & beverages,,10001+,,linkedin.com/company/coca-cola-amatil,https://au.indeed.com/cmp/Coca--cola-Europacific-Partners/reviews,164,https://www.seek.com.au/companies/coca-cola-europacific-partners-432441/reviews,319,https://www.glassdoor.com.au/Reviews/Coca-Cola-Amatil-Reviews-E10079.htm,0,483,Unknown,"[[0.57, 0, 0, 0, 0, 0, 0], [0.56, 0, 0, 0], [0.81, 0.76, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Coca--cola-Europacific-Partners/reviews'], 'seek': ['https://www.seek.com.au/companies/coca-cola-europacific-partners-432441/reviews'], 'glassdoor': []}",2
38685,blockchain for law,legal services,new south wales,1001-5000,,linkedin.com/company/blockchain-for-law,https://au.indeed.com/cmp/Blockchain-Global/reviews,2,,0,https://www.glassdoor.com.au/Reviews/Advanced-Blockchain-Reviews-E2943877.htm,0,2,Unknown,"[[0, 0.67, 0, 0, 0, 0.48, 0], [0, 0, 0, 0], [0, 0, 0.51, 0.46, 0.22, 0.24, 0.12]]","{'indeed': ['https://au.indeed.com/cmp/Blockchain-Global/reviews', 'https://www.indeed.com/cmp/Blockchain/reviews'], 'seek': [], 'glassdoor': []}",2
46055,cimic group limited,civil engineering,,10001+,1949.0,linkedin.com/company/cimic-group-limited,,0,https://www.seek.com.au/companies/cimic-group-995178/reviews,10,https://www.glassdoor.com.au/Reviews/CIMIC-Group-Reviews-E41954.htm,0,10,Unknown,"[[0, 0, 0, 0, 0, 0], [0.66, 0, 0, 0, 0, 0], [0.45, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/cimic-group-995178/reviews'], 'glassdoor': []}",2
48593,aristocrat,gambling & casinos,,1001-5000,1953.0,linkedin.com/company/aristocrat,https://au.indeed.com/cmp/Aristocrat/reviews,3,,0,https://www.glassdoor.com.au/Reviews/Aristocrat-Technologies-Reviews-E2320.htm,0,3,Unknown,"[[0.61, 0, 0.83, 0, 0, 0, 0], [0, 0, 0], [0.66, 0.61, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Aristocrat-Technologies-Inc/reviews', 'https://au.indeed.com/cmp/Aristocrat/reviews'], 'seek': [], 'glassdoor': []}",2
50285,g&s engineering services,mechanical or industrial engineering,,1001-5000,1995.0,linkedin.com/company/g&s-engineering,,0,,0,,0,0,Unknown,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","{'indeed': [], 'seek': [], 'glassdoor': []}",2
56892,lion,food & beverages,,5001-10000,,linkedin.com/company/lion-co,https://au.indeed.com/cmp/Lion-1/reviews,49,https://www.seek.com.au/companies/lion-433344/reviews,173,https://www.glassdoor.com.au/Reviews/Lion-Reviews-E8898.htm,0,222,Unknown,"[[0.7, 0, 0, 0, 0, 0.38, 0], [0.65, 0, 0.41, 0, 0, 0.24, 0], [0.81, 0.76, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Lion-1/reviews', 'https://au.indeed.com/cmp/The-Lion/reviews'], 'seek': ['https://www.seek.com.au/companies/lion-433344/reviews', 'https://www.seek.com.au/companies/lion-finance-434893/reviews', 'https://www.seek.com.au/companies/lion-batteries-437996/reviews'], 'glassdoor': []}",2
61188,rsm australia,accounting,,1001-5000,1922.0,linkedin.com/company/rsm-australia,https://au.indeed.com/cmp/Rsm-9/reviews,4,,0,,0,4,Unknown,"[[0.42, 0, 0, 0, 0], [0, 0.4, 0, 0, 0, 0, 0], [0.25, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Rsm-9/reviews'], 'seek': ['https://www.seek.com.au/companies/rsm-433920/reviews'], 'glassdoor': []}",2
69492,sunshine coast council,government administration,,1001-5000,,linkedin.com/company/sunshine-coast-regional-council,https://au.indeed.com/cmp/Sunshine-Coast-Regional-Council/reviews,4,https://www.seek.com.au/companies/sunshine-coast-regional-council-434136/reviews,36,https://www.glassdoor.com.au/Reviews/Sunshine-Coast-Council-Reviews-E1334757.htm,0,40,Unknown,"[[0, 0.68, 0, 0, 0, 0, 0], [0.75, 0, 0], [0.83, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Sunshine-Coast-Regional-Council/reviews'], 'seek': ['https://www.seek.com.au/companies/sunshine-coast-regional-council-434136/reviews'], 'glassdoor': []}",2
84208,secret,think tanks,,1001-5000,,linkedin.com/company/secret,https://www.indeed.com/cmp/Secrets/reviews,0,https://www.seek.com.au/companies/victorias-secret-984430/reviews,11,https://www.glassdoor.com.au/Reviews/Victoria-s-Secret-Reviews-E13903.htm,0,11,Unknown,"[[0.64, 0.78, 0, 0, 0, 0, 0.57], [0.56, 0.56, 0.41, 0, 0, 0.13, 0], [0.64, 0, 0, 0]]","{'indeed': [""https://au.indeed.com/cmp/Victoria's-Secret/reviews"", 'https://www.indeed.com/cmp/Secrets/reviews', 'https://www.indeed.com/cmp/Secret/reviews'], 'seek': ['https://www.seek.com.au/companies/victorias-secret-984430/reviews', 'https://www.seek.com.au/companies/trade-secret-877595/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/personally-recommended-948004/reviews'], 'glassdoor': []}",2
87881,pacific national,transportation/trucking/railroad,,1001-5000,2002.0,linkedin.com/company/pacific-national,https://au.indeed.com/cmp/Pacific-National/reviews,44,https://www.seek.com.au/companies/pacific-national-433113/reviews,94,https://www.glassdoor.com.au/Reviews/Pacific-National-Reviews-E1571163.htm,0,138,Unknown,"[[0.86, 0, 0, 0, 0.5, 0, 0], [0.83, 0, 0], [0.86, 0.81, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Pacific-National/reviews', 'https://au.indeed.com/cmp/Pacific-National-Industries/reviews'], 'seek': ['https://www.seek.com.au/companies/pacific-national-433113/reviews'], 'glassdoor': []}",2
91578,bendigo health,hospital & health care,,1001-5000,1853.0,linkedin.com/company/bendigo-health,https://au.indeed.com/cmp/Bendigo-Health/reviews,18,https://www.seek.com.au/companies/bendigo-health-434284/reviews,32,https://www.glassdoor.com.au/Reviews/Bendigo-Health-Reviews-E699373.htm,0,50,Unknown,"[[0.84, 0, 0, 0, 0.45, 0, 0], [0.81, 0, 0, 0], [0.84, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Bendigo-Health/reviews', 'https://au.indeed.com/cmp/Bendigo-Bank/reviews'], 'seek': ['https://www.seek.com.au/companies/bendigo-health-434284/reviews'], 'glassdoor': []}",2
101614,fitness first,"health, wellness and fitness",,1001-5000,1993.0,linkedin.com/company/fitness-first,https://au.indeed.com/cmp/Fitness-First/reviews,84,https://www.seek.com.au/companies/fitness-first-432383/reviews,114,https://www.glassdoor.com.au/Reviews/Fitness-First-Asia-Reviews-E3220197.htm,0,198,Unknown,"[[0.83, 0, 0, 0, 0, 0, 0], [0.8, 0, 0, 0], [0.73, 0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Fitness-First/reviews'], 'seek': ['https://www.seek.com.au/companies/fitness-first-432383/reviews'], 'glassdoor': []}",2
103048,moreland city council,government administration,,1001-5000,,linkedin.com/company/moreland-city-council,https://au.indeed.com/cmp/Moreland-City-Council/reviews,8,https://www.seek.com.au/companies/moreland-city-council-434817/reviews,20,https://www.glassdoor.com.au/Reviews/Moreland-City-Council-Reviews-E701043.htm,0,28,Unknown,"[[0, 0.77, 0, 0, 0, 0, 0], [0.83, 0, 0, 0, 0, 0, 0], [0.82, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Moreland-City-Council/reviews'], 'seek': ['https://www.seek.com.au/companies/moreland-city-council-434817/reviews'], 'glassdoor': []}",2
107329,department of justice and attorney-general qld,government administration,,5001-10000,,linkedin.com/company/department-of-justice-qld,,0,https://www.seek.com.au/companies/department-of-justice-n-attorney-general-qld-434561/reviews,16,,0,16,Unknown,"[[0, 0, 0, 0, 0, 0.16, 0], [0.85, 0, 0], [0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Queensland-Government/reviews'], 'seek': ['https://www.seek.com.au/companies/department-of-justice-n-attorney-general-qld-434561/reviews'], 'glassdoor': []}",2
108318,cimc vehicles,transportation/trucking/railroad,victoria,10001+,1980.0,linkedin.com/company/cimctrailers,,0,https://www.seek.com.au/companies/cimic-group-995178/reviews,10,,0,10,Unknown,"[[0, 0, 0, 0, 0, 0, 0.24], [0, 0.44, 0], [0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Commercial-Vehicle-Group-Inc./reviews'], 'seek': ['https://www.seek.com.au/companies/cimic-group-995178/reviews'], 'glassdoor': []}",2
109772,chemist king discount pharmacy,retail,,1001-5000,,linkedin.com/company/chemist-king,https://au.indeed.com/cmp/Chemist-Warehouse/reviews,220,https://www.seek.com.au/companies/chemist-king-803984/reviews,3,,0,223,Unknown,"[[0.51, 0, 0, 0, 0, 0, 0], [0.59, 0, 0, 0.35, 0.35, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Chemist-Warehouse/reviews'], 'seek': ['https://www.seek.com.au/companies/chemist-king-803984/reviews', 'https://www.seek.com.au/companies/chemist-warehouse-432364/reviews', 'https://www.seek.com.au/companies/star-pharmacy-805884/reviews'], 'glassdoor': []}",2
110401,wilson parking australia,commercial real estate,victoria,1001-5000,1962.0,linkedin.com/company/wilson-parking-au,https://au.indeed.com/cmp/Wilson-Parking/reviews,9,https://www.seek.com.au/companies/wilson-parking-435060/reviews,21,https://www.glassdoor.com.au/Reviews/Wilson-Parking-Reviews-E1110788.htm,0,30,Unknown,"[[0, 0.63, 0, 0, 0, 0, 0], [0.68, 0, 0, 0], [0.68, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Wilson-Parking/reviews'], 'seek': ['https://www.seek.com.au/companies/wilson-parking-435060/reviews'], 'glassdoor': []}",2
110498,faac australia,industrial automation,new south wales,1001-5000,1965.0,linkedin.com/company/faac-simply-automatic-australia,,0,,0,,0,0,Unknown,"[[0, 0, 0, 0.34, 0.05, 0, 0], [0, 0, 0.21, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Faac-Incorporated/reviews', 'https://au.indeed.com/cmp/Indeed/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
112921,central highlands councils victoria,government administration,victoria,1001-5000,,linkedin.com/company/central-highlands-councils-victoria,https://au.indeed.com/cmp/Central-Highlands-Regional-Council/reviews,11,,0,https://www.glassdoor.com.au/Reviews/State-Government-of-Victoria-Reviews-E231475.htm,0,11,Unknown,"[[0.68, 0, 0, 0, 0, 0, 0.14], [0, 0, 0, 0], [0, 0, 0.41]]","{'indeed': ['https://au.indeed.com/cmp/Central-Highlands-Regional-Council/reviews', 'https://au.indeed.com/cmp/Victorian-Government/reviews'], 'seek': [], 'glassdoor': []}",2
114040,aspect computing,information technology and services,,1001-5000,,linkedin.com/company/aspect-computing,https://au.indeed.com/cmp/Aspect/reviews,4,https://www.seek.com.au/companies/aspect-studios-991601/reviews,4,https://www.glassdoor.com.au/Reviews/Aspect-Software-Reviews-E40069.htm,0,8,Unknown,"[[0.59, 0, 0, 0, 0, 0.13, 0], [0.57, 0, 0, 0, 0], [0.59, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Aspect/reviews', 'https://au.indeed.com/cmp/Mathiou-Services-3/reviews'], 'seek': ['https://www.seek.com.au/companies/aspect-studios-991601/reviews'], 'glassdoor': []}",2
114864,"department of education, western australia",education management,western australia,10001+,,linkedin.com/company/wa-edu,https://au.indeed.com/cmp/Department-of-Education-Wa/reviews,10,https://www.seek.com.au/companies/department-of-education-wa-435574/reviews,55,https://www.glassdoor.com.au/Reviews/Department-of-Education-and-Training-of-Western-Australia-Reviews-E312598.htm,0,65,Unknown,"[[0.69, 0, 0, 0, 0.49, 0, 0.23], [0.71, 0, 0, 0, 0, 0, 0], [0.75, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Department-of-Education-Wa/reviews', 'https://au.indeed.com/cmp/Department-of-Education-and-Training/reviews', 'https://au.indeed.com/cmp/Education-Dept-Wa/reviews'], 'seek': ['https://www.seek.com.au/companies/department-of-education-wa-435574/reviews'], 'glassdoor': []}",2
124434,meiko australia pacific,machinery,,1001-5000,1927.0,linkedin.com/company/meiko-australia-pacific,https://au.indeed.com/cmp/Pacific/reviews,4,,0,"https://www.glassdoor.com.au/Reviews/australia-reviews-SRCH_IL.0,9_IN16.htm",0,4,Unknown,"[[0, 0.41, 0.45, 0, 0, 0, 0], [0, 0, 0.38, 0, 0, 0, 0], [0, 0, 0.41, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Meiko/reviews', 'https://au.indeed.com/cmp/Pacific/reviews'], 'seek': ['https://www.seek.com.au/companies/pacific-national-433113/reviews'], 'glassdoor': []}",2
124927,the royal women's hospital,hospital & health care,,1001-5000,1856.0,linkedin.com/company/the-royal-women's-hospital,https://au.indeed.com/cmp/Royal-Brisbane-and-Women's-Hospital/reviews,23,https://www.seek.com.au/companies/royal-brisbane-and-womens-hospital-435589/reviews,28,,0,51,Unknown,"[[0.67, 0, 0], [0.68, 0, 0, 0, 0, 0.53, 0], [0, 0, 0, 0, 0]]","{'indeed': [""https://au.indeed.com/cmp/Royal-Brisbane-and-Women's-Hospital/reviews""], 'seek': ['https://www.seek.com.au/companies/royal-brisbane-and-womens-hospital-435589/reviews', 'https://www.seek.com.au/companies/royal-womens-hospital-806725/reviews'], 'glassdoor': []}",2
